t 1 2 3 4 5 6 7 8 9 10 11 12 13
0.00232 10 -9.4026 14.5296 1 0 1.21513 0 -32.0716 32.0716 -10 13.903 13.9034 9.82924 0.0332868 -0.0496137
0.00234 10 -9.4026 14.5984 1 0 1.23118 0 -32.2253 32.2253 -10 13.9718 13.9722 9.82924 0.0334565 -0.0498522
0.00236 10 -9.4026 14.6681 1 0 1.24745 0 -32.3809 32.3809 -10 14.0414 14.0419 9.82924 0.0336284 -0.0500938
0.00238 10 -9.4026 14.7387 1 0 1.26393 0 -32.5386 32.5386 -10 14.1121 14.1125 9.82924 0.0338026 -0.0503386
0.0024 10 -9.4026 14.8102 1 0 1.28063 0 -32.6984 32.6984 -10 14.1836 14.184 9.82924 0.0339791 -0.0505866
0.00242 10 -9.4026 14.8827 1 0 1.29755 0 -32.8604 32.8604 -10 14.2561 14.2565 9.82924 0.0341579 -0.050838
0.00244 10 -9.4026 14.9562 1 0 1.31469 0 -33.0244 33.0244 -10 14.3296 14.33 9.82924 0.0343391 -0.0510926
0.00246 10 -9.4026 15.0306 1 0 1.33206 0 -33.1906 33.1906 -10 14.404 14.4044 9.82924 0.0345227 -0.0513506
0.00248 10 -9.4026 15.106 1 0 1.34966 0 -33.359 33.359 -10 14.4794 14.4798 9.82924 0.0347087 -0.051612
0.0025 10 -9.4026 15.1824 1 0 1.3675 0 -33.5297 33.5297 -10 14.5558 14.5562 9.82924 0.0348972 -0.0518769
0.00252 10 -9.4026 15.2598 1 0 1.38557 0 -33.7026 33.7026 -10 14.6332 14.6336 9.82924 0.0350881 -0.0521453
0.00254 10 -9.4026 15.3383 1 0 1.40387 0 -33.8777 33.8777 -10 14.7116 14.7121 9.82924 0.0352816 -0.0524172
0.00256 10 -9.4026 15.4177 1 0 1.42242 0 -34.0552 34.0552 -10 14.7911 14.7915 9.82924 0.0354777 -0.0526927
0.00258 10 -9.4026 15.4983 1 0 1.44122 0 -34.2351 34.2351 -10 14.8716 14.8721 9.82924 0.0356763 -0.0529719
