t 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 jV0400 jV0600
1.529 426.128 584.58 172.925 96.8583 193.897 -96.8583 2.62256 175.532 308.754 389.588 199.704 311.56 422.398 584.957 395.573 -5.8478e-06 0
1.53 426.115 582.81 171.173 95.1057 192.139 -95.1057 4.37523 175.528 307.001 387.824 201.457 311.552 420.645 583.187 397.325 -5.8301e-06 -1.11022e-16
1.531 426.102 580.665 169.045 92.9776 190.005 -92.9776 6.50323 175.523 304.873 385.684 203.585 311.543 418.517 581.041 399.453 -5.80865e-06 -1.11022e-16
1.532 426.089 578.153 166.55 90.4827 187.504 -90.4827 8.99817 175.519 302.379 383.178 206.08 311.534 416.022 578.529 401.948 -5.78353e-06 -5.55112e-17
1.533 426.076 575.284 163.698 87.6307 184.647 -87.6307 11.8502 175.515 299.527 380.314 208.932 311.526 413.17 575.66 404.8 -5.75484e-06 -5.55112e-17
1.534 426.064 572.069 160.5 84.4328 181.443 -84.4328 15.0481 175.511 296.329 377.105 212.13 311.517 409.972 572.445 407.998 -5.72269e-06 0
1.535 426.051 568.521 156.969 80.9017 177.906 -80.9017 18.5792 175.506 292.798 373.562 215.661 311.509 406.441 568.897 411.529 -5.68721e-06 0
1.536 426.038 564.654 153.118 77.0513 174.05 -77.0513 22.4296 175.502 288.947 369.701 219.511 311.5 402.591 565.029 415.38 -5.64854e-06 -5.55112e-17
1.537 426.025 560.483 148.964 72.8969 169.89 -72.8969 26.584 175.498 284.793 365.535 223.666 311.492 398.436 560.858 419.534 -5.60683e-06 -1.11022e-16
1.538 426.012 556.024 144.522 68.4547 165.442 -68.4547 31.0262 175.494 280.351 361.081 228.108 311.483 393.994 556.399 423.976 -5.56224e-06 -1.11022e-16
1.539 426 551.296 139.809 63.7424 160.724 -63.7424 35.7385 175.489 275.638 356.358 232.82 311.475 389.282 551.67 428.689 -5.51496e-06 -5.55112e-17
1.54 425.987 546.316 134.845 58.7785 155.755 -58.7785 40.7024 175.485 270.674 351.383 237.784 311.466 384.318 546.69 433.652 -5.46516e-06 -1.11022e-16
1.541 425.974 541.104 129.65 53.5827 150.554 -53.5827 45.8982 175.481 265.479 346.177 242.98 311.458 379.122 541.477 438.848 -5.41304e-06 -5.55112e-17
1.542 425.961 535.681 124.242 48.1754 145.141 -48.1754 51.3055 175.477 260.071 340.758 248.387 311.449 373.715 536.054 444.256 -5.35881e-06 -5.55112e-17
1.543 425.949 530.068 118.645 42.5779 139.538 -42.5779 56.903 175.472 254.474 335.15 253.985 311.441 368.118 530.441 449.853 -5.30268e-06 -1.11022e-16
1.544 425.936 524.287 112.879 36.8125 133.768 -36.8125 62.6684 175.468 248.708 329.374 259.75 311.432 362.352 524.659 455.619 -5.24487e-06 -5.55112e-17
1.545 425.923 518.361 106.969 30.9017 127.852 -30.9017 68.5792 175.464 242.798 323.453 265.661 311.424 356.441 518.733 461.529 -5.18561e-06 -5.55112e-17
1.546 425.91 512.314 100.936 24.869 121.814 -24.869 74.6119 175.46 236.765 317.41 271.694 311.415 350.409 512.685 467.562 -5.12514e-06 -5.55112e-17
1.547 425.897 506.168 94.805 18.7381 115.678 -18.7381 80.7427 175.455 230.634 311.269 277.824 311.407 344.278 506.539 473.693 -5.06368e-06 -5.55112e-17
1.548 425.885 499.949 88.6002 12.5333 109.468 -12.5333 86.9476 175.451 224.429 305.054 284.029 311.398 338.073 500.319 479.898 -5.00149e-06 -5.55112e-17
1.549 425.872 493.68 82.3459 6.27905 103.209 -6.27905 93.2018 175.447 218.175 298.79 290.284 311.39 331.819 494.049 486.152 -4.9388e-06 -5.55112e-17
1.55 425.859 491.754 76.0669 3.77323e-10 96.9272 -3.7698e-10 99.4784 175.442 211.896 292.506 296.558 311.381 325.54 487.763 492.424 -1.11022e-16 -4.91954e-06
1.551 425.846 498.112 69.7878 -6.27905 90.6457 6.27905 105.755 175.438 205.617 286.222 302.832 311.373 319.261 481.477 498.695 -1.11022e-16 -4.98312e-06
1.552 425.834 504.437 63.5336 -12.5333 84.3914 12.5333 112.004 175.434 199.363 279.968 309.076 311.364 313.006 475.222 504.934 -1.66533e-16 -5.04637e-06
1.553 424.247 510.753 58.1156 -18.7381 78.1866 18.7381 118.204 174.643 194.731 273.763 315.271 309.782 309.162 469.018 511.124 0.00157375 -5.10953e-06
1.554 421.793 516.868 53.2054 -24.869 72.0557 24.869 124.33 173.418 191.042 267.632 321.391 307.332 306.693 462.887 517.239 0.00244132 -5.17068e-06
1.555 419.3 522.885 48.413 -30.9017 66.023 30.9017 130.357 172.173 187.49 261.599 327.414 304.843 304.381 456.854 523.257 4.12233e-05 -5.23085e-06
1.556 416.996 528.779 43.6478 -36.8125 60.1123 36.8125 136.263 171.024 183.87 255.689 333.314 302.544 301.907 450.943 529.151 0.00230328 -5.28979e-06
1.557 414.659 534.528 39.0449 -42.5779 54.3468 42.5779 142.023 169.857 180.43 249.923 339.069 300.21 299.629 445.178 534.901 0.000643205 -5.34728e-06
1.558 412.426 540.109 34.5574 -48.1754 48.7494 48.1754 147.615 168.743 177.052 244.326 344.655 297.982 297.362 439.58 540.482 0.00158635 -5.40309e-06
1.559 410.237 545.5 30.2384 -53.5827 43.342 53.5827 153.017 167.651 173.821 238.918 350.052 295.797 295.219 434.173 545.873 0.000599716 -5.457e-06
1.56 408.166 550.679 26.0723 -58.7785 38.1462 58.7785 158.207 166.617 170.685 233.723 355.237 293.729 293.113 428.977 551.053 0.00146585 -5.50879e-06
1.561 406.154 555.626 22.1082 -63.7424 33.1823 63.7424 163.165 165.613 167.721 228.759 360.189 291.722 291.148 424.013 556 0.000542988 -5.55826e-06
1.562 404.275 560.321 18.3289 -68.4547 28.47 68.4547 167.872 164.676 164.875 224.046 364.891 289.848 289.235 419.301 560.696 0.00132938 -5.60521e-06
1.563 402.392 564.746 15.0984 -72.8969 24.0279 72.8969 172.309 163.46 162.856 219.604 369.321 287.968 287.876 414.859 565.121 0.00110322 -5.64946e-06
1.564 400.774 568.883 12.3169 -77.0513 19.8734 77.0513 176.458 162.083 161.447 215.45 373.465 286.354 286.7 410.704 569.258 0.00228107 -5.69083e-06
1.565 399.453 572.716 9.77593 -80.9017 16.023 80.9017 180.302 160.77 160.216 211.599 377.304 285.037 285.469 406.854 573.092 0.000347306 -5.72916e-06
1.566 398.29 576.229 7.39532 -84.4328 12.4919 84.4328 183.828 159.615 158.985 208.068 380.823 283.879 284.238 403.323 576.605 0.00198323 -5.76429e-06
1.567 397.186 579.41 5.29032 -87.6307 9.29406 87.6307 187.02 158.518 157.973 204.87 384.009 282.778 283.226 400.125 579.786 0.000281851 -5.7961e-06
1.568 396.25 582.244 3.36252 -90.4827 6.44202 90.4827 189.866 157.59 156.97 202.018 386.85 281.846 282.223 397.273 582.621 0.00159782 -5.82444e-06
1.569 395.377 584.721 1.72799 -92.9776 3.94708 92.9776 192.355 156.726 156.196 199.523 389.333 280.977 281.449 394.778 585.098 0.000200029 -5.84921e-06
1.57 394.683 586.832 0.282085 -95.1057 1.81908 95.1057 194.477 156.04 155.432 197.395 391.449 280.287 280.685 392.65 587.208 0.00119839 -5.87032e-06
1.571 394.111 587.883 -0.58177 -96.8583 0.408313 96.8583 195.882 155.476 155.128 196.327 392.507 279.719 280.381 391.923 588.26 0.00134398 -0.000689681
1.572 394.061 588.172 -0.640584 -98.2287 -0.3744 98.2287 196.662 155.433 155.108 196.129 392.802 279.673 280.361 392.204 588.549 0.00372307 -0.00117572
1.573 394.046 588.001 -0.40231 -99.2115 -0.560414 99.2115 197.043 155.426 155.349 196.539 392.636 279.662 280.602 393.154 588.378 0.000522511 -0.000115919
1.574 394.035 588.727 -0.605751 -99.8027 -0.57488 99.8027 197.358 155.423 155.145 196.794 393.369 279.654 280.398 392.987 589.104 0.00213762 -0.000440543
1.575 394.023 588.712 -0.551337 -100 -0.280391 100 197.354 155.418 155.2 197.284 393.359 279.646 280.453 393.476 589.089 0.000326909 -5.89426e-06
1.576 394.011 588.598 -0.212549 -99.8027 -0.312818 99.8027 197.25 155.414 155.539 197.152 393.251 279.638 280.792 393.343 588.975 1.48663e-06 -5.89773e-06
1.577 393.999 587.989 0.145444 -99.2115 0.278945 99.2115 196.653 155.411 155.897 197.744 392.648 279.631 281.15 393.935 588.366 3.67578e-11 -5.88189e-06
1.578 393.987 586.989 1.12771 -98.2287 1.25322 98.2287 195.665 155.407 156.879 198.718 391.654 279.623 282.132 394.909 587.366 1.3517e-36 -5.87189e-06
1.579 393.975 585.601 2.49812 -96.8583 2.62363 96.8583 194.289 155.403 158.249 200.088 390.272 279.615 283.502 396.279 585.978 -1.11022e-16 -5.85801e-06
1.58 393.964 583.831 4.25078 -95.1057 4.37629 95.1057 192.53 155.399 160.002 201.841 388.507 279.607 285.255 398.032 584.208 -1.11022e-16 -5.84031e-06
1.581 393.952 581.686 6.37879 -92.9776 6.50429 92.9776 190.396 155.395 162.13 203.969 386.368 279.599 287.383 400.16 582.062 -5.55112e-17 -5.81886e-06
1.582 393.94 579.173 8.87373 -90.4827 8.99924 90.4827 187.895 155.391 164.625 206.464 383.861 279.591 289.878 402.655 579.55 -5.55112e-17 -5.79373e-06
1.583 393.928 576.304 11.7258 -87.6307 11.8513 87.6307 185.038 155.387 167.477 209.316 380.998 279.583 292.73 405.507 576.68 -1.11022e-16 -5.76504e-06
1.584 393.916 573.089 14.9236 -84.4328 15.0491 84.4328 181.834 155.383 170.675 212.514 377.788 279.575 295.928 408.705 573.465 -5.55112e-17 -5.73289e-06
1.585 393.904 569.541 18.4547 -80.9017 18.5802 80.9017 178.297 155.379 174.206 216.045 374.246 279.567 299.459 412.236 569.917 -5.55112e-17 -5.69741e-06
1.586 393.893 565.674 22.3051 -77.0513 22.4306 77.0513 174.441 155.375 178.056 219.895 370.384 279.56 303.309 416.086 566.05 0 -5.65874e-06
1.587 393.881 561.503 26.4596 -72.8969 26.5851 72.8969 170.281 155.371 182.211 224.05 366.218 279.552 307.464 420.241 561.878 -1.11022e-16 -5.61703e-06
1.588 393.869 557.045 30.9017 -68.4547 31.0272 68.4547 165.833 155.367 186.653 228.492 361.765 279.544 311.906 424.683 557.419 -1.11022e-16 -5.57245e-06
1.589 393.857 552.316 35.614 -63.7424 35.7395 63.7424 161.115 155.363 191.365 233.204 357.041 279.536 316.618 429.395 552.69 -1.11022e-16 -5.52516e-06
1.59 393.845 547.336 40.5779 -58.7785 40.7034 58.7785 156.146 155.359 196.329 238.168 352.067 279.528 321.582 434.359 547.71 0 -5.47536e-06
1.591 393.834 542.124 45.7738 -53.5827 45.8993 53.5827 150.945 155.355 201.525 243.364 346.86 279.52 326.778 439.555 542.498 -2.22045e-16 -5.42324e-06
1.592 393.822 536.701 51.1811 -48.1754 51.3066 48.1754 145.532 155.352 206.932 248.771 341.442 279.512 332.185 444.962 537.074 -1.11022e-16 -5.36901e-06
1.593 393.81 531.088 56.7785 -42.5779 56.904 42.5779 139.929 155.348 212.53 254.369 335.834 279.504 337.783 450.559 531.461 -5.55112e-17 -5.31288e-06
1.594 393.798 525.307 62.544 -36.8125 62.6695 36.8125 134.158 155.344 218.295 260.134 330.058 279.497 343.548 456.325 525.679 -1.66533e-16 -5.25507e-06
1.595 393.786 519.381 68.4547 -30.9017 68.5802 30.9017 128.243 155.34 224.206 266.045 324.136 279.489 349.459 462.236 519.753 -5.55112e-17 -5.19581e-06
1.596 393.774 513.334 74.4874 -24.869 74.613 24.869 122.205 155.336 230.239 272.078 318.093 279.481 355.492 468.268 513.705 -2.22045e-16 -5.13534e-06
1.597 393.763 507.188 80.6183 -18.7381 80.7438 18.7381 116.069 155.332 236.37 278.209 311.952 279.473 361.623 474.399 507.559 -5.55112e-17 -5.07388e-06
1.598 393.751 500.969 86.8231 -12.5333 86.9486 12.5333 109.859 155.328 242.574 284.413 305.737 279.465 367.827 480.604 501.339 -5.55112e-17 -5.01169e-06
1.599 393.739 494.7 93.0774 -6.27905 93.2029 6.27905 103.6 155.324 248.829 290.668 299.473 279.457 374.082 486.858 495.069 -1.11022e-16 -4.949e-06
1.6 393.727 492.46 99.3564 -4.11086e-10 99.4795 4.10743e-10 97.318 155.32 255.108 296.942 293.189 279.449 380.361 493.13 488.783 -4.9266e-06 0
1.601 393.715 498.818 105.635 6.27905 105.756 -6.27905 91.0365 155.316 261.387 303.216 286.905 279.441 386.64 499.402 482.497 -4.99018e-06 -5.55112e-17
1.602 393.704 505.143 111.89 12.5333 112.005 -12.5333 84.7823 155.312 267.641 309.46 280.651 279.434 392.894 505.641 476.242 -5.05343e-06 -5.55112e-17
1.603 396.085 511.459 117.297 18.7381 118.205 -18.7381 78.5775 156.106 272.25 315.655 274.446 281.021 396.705 511.83 470.037 -0.00160073 -5.55112e-17
1.604 399.139 517.574 122.406 24.869 124.331 -24.869 72.4466 157.124 276.337 321.775 268.315 283.057 399.77 517.946 463.907 -0.00204918 -5.55112e-17
1.605 402.24 523.591 127.401 30.9017 130.358 -30.9017 66.4139 158.158 280.295 327.798 262.283 285.125 402.69 523.963 457.874 -3.69413e-05 -5.55112e-17
1.606 405.1 529.485 132.354 36.8125 136.264 -36.8125 60.5031 159.111 284.291 333.698 256.372 287.031 405.729 529.858 451.963 -0.00193415 -5.55112e-17
1.607 408.003 535.234 137.148 42.5779 142.024 -42.5779 54.7377 160.079 288.112 339.453 250.606 288.967 408.579 535.607 446.198 -0.000573966 0
1.608 410.787 540.815 141.703 48.1754 147.616 -48.1754 49.1402 161.117 291.625 345.039 245.009 291.043 411.38 541.189 440.6 -0.00152883 -1.11022e-16
1.609 414.111 546.206 145.764 53.5827 153.018 -53.5827 43.7329 162.459 294.341 350.436 239.602 293.726 413.451 546.58 435.193 -0.00140663 -5.55112e-17
1.61 416.172 551.385 149.658 58.7785 158.208 -58.7785 38.5371 163.757 296.932 355.621 234.406 296.323 416.573 551.759 429.997 -0.00125093 0
1.611 418.651 556.332 153.379 63.7424 163.166 -63.7424 33.5732 164.996 299.41 360.573 229.442 298.801 419.046 556.706 425.033 -0.00124664 -1.11022e-16
1.612 421.008 561.027 156.91 68.4547 167.873 -68.4547 28.8609 166.173 301.76 365.274 224.73 301.155 421.388 561.402 420.321 -0.00112706 0
1.613 423.227 565.452 160.239 72.8969 172.31 -72.8969 24.4187 167.281 303.976 369.705 220.287 303.372 423.599 565.827 415.879 -0.00110993 -5.55112e-17
1.614 425.303 569.589 163.352 77.0513 176.458 -77.0513 20.2643 168.319 306.047 373.848 216.133 305.448 425.665 569.964 411.724 -0.000985483 -5.55112e-17
1.615 427.224 573.422 166.237 80.9017 180.303 -80.9017 16.4139 169.28 307.967 377.687 212.283 307.369 427.581 573.798 407.874 -0.000956204 0
1.616 428.988 576.935 168.881 84.4328 183.828 -84.4328 12.8828 170.162 309.725 381.207 208.751 309.134 429.336 577.312 404.343 -0.000828276 -5.55112e-17
1.617 430.582 580.116 171.277 87.6307 187.021 -87.6307 9.68493 170.96 311.318 384.393 205.554 310.729 430.927 580.492 401.145 -0.000788589 -5.55112e-17
1.618 432.235 582.95 172.855 90.4827 189.867 -90.4827 6.8329 172.23 312.505 387.234 202.702 312.386 432.112 583.327 398.293 -0.00177185 0
1.619 433.787 585.427 174.101 92.9776 192.356 -92.9776 4.33796 173.475 313.437 389.717 200.207 313.94 433.043 585.804 395.798 -0.00182703 -1.11022e-16
1.62 434.874 587.538 175.129 95.1057 194.478 -95.1057 2.20995 174.571 314.465 391.833 198.079 315.032 434.071 587.914 393.67 -0.00038521 -5.55112e-17
1.621 435.712 588.835 176.03 96.8583 196.006 -96.8583 0.675832 175.417 315.367 393.137 196.763 315.874 434.973 589.212 392.573 -0.00179832 0.000437089
1.622 436.432 589.112 176.667 98.2287 196.832 -98.2287 -0.155732 176.146 316.004 393.42 196.47 316.599 435.61 589.489 392.817 -0.0012458 0.00107769
1.623 436.878 588.955 177.191 99.2115 197.22 -99.2115 -0.499773 176.601 316.528 393.269 196.715 317.049 436.134 589.332 393.595 -0.000924694 0.000210828
1.624 437.239 589.398 177.408 99.8027 197.521 -99.8027 -0.56793 176.971 316.744 393.717 196.931 317.415 436.35 589.775 393.658 -0.00083106 0.00127971
1.625 437.281 589.217 177.55 100 197.352 -100 -0.196083 177.022 316.887 393.543 197.663 317.461 436.492 589.594 394.39 -0.000198615 9.13753e-08
1.626 437.325 589.258 177.295 99.8027 197.405 -99.8027 -0.315321 177.075 316.632 393.59 197.288 317.509 436.238 589.636 394.015 -6.07125e-06 1.4381e-06
1.627 437.204 588.65 176.812 99.2115 196.808 -99.2115 0.276053 176.962 316.149 392.987 197.879 317.393 435.754 589.027 394.606 -5.88853e-06 1.73572e-12
1.628 437.191 587.65 175.83 98.2287 195.82 -98.2287 1.24978 176.957 315.166 391.992 198.852 317.384 434.772 588.026 395.579 -5.8785e-06 -1.11022e-16
1.629 437.178 586.262 174.459 96.8583 194.444 -96.8583 2.62018 176.953 313.796 390.61 200.223 317.375 433.402 586.638 396.95 -5.86462e-06 -1.11022e-16
1.63 437.164 584.492 172.707 95.1057 192.685 -95.1057 4.37285 176.949 312.043 388.846 201.976 317.366 431.649 584.868 398.703 -5.84692e-06 0
1.631 437.151 582.346 170.579 92.9776 190.551 -92.9776 6.50085 176.944 309.915 386.706 204.104 317.357 429.521 582.723 400.831 -5.82546e-06 0
1.632 437.138 579.834 168.084 90.4827 188.051 -90.4827 8.99579 176.94 307.42 384.2 206.598 317.349 427.026 580.21 403.325 -5.80034e-06 0
1.633 437.125 576.965 165.232 87.6307 185.193 -87.6307 11.8478 176.936 304.568 381.336 209.451 317.34 424.174 577.341 406.178 -5.77165e-06 -5.55112e-17
1.634 437.112 573.75 162.034 84.4328 181.989 -84.4328 15.0457 176.931 301.37 378.127 212.648 317.331 420.976 574.126 409.375 -5.7395e-06 -1.11022e-16
1.635 437.099 570.202 158.503 80.9017 178.452 -80.9017 18.5768 176.927 297.839 374.584 216.179 317.322 417.445 570.578 412.906 -5.70402e-06 0
1.636 437.086 566.335 154.652 77.0513 174.596 -77.0513 22.4272 176.922 293.989 370.722 220.03 317.314 413.595 566.71 416.757 -5.66535e-06 -5.55112e-17
1.637 437.073 562.164 150.498 72.8969 170.436 -72.8969 26.5816 176.918 289.835 366.557 224.184 317.305 409.44 562.539 420.911 -5.62364e-06 -5.55112e-17
1.638 437.06 557.705 146.056 68.4547 165.988 -68.4547 31.0238 176.914 285.392 362.103 228.626 317.296 404.998 558.08 425.353 -5.57905e-06 -5.55112e-17
1.639 437.046 552.976 141.344 63.7424 161.27 -63.7424 35.7361 176.909 280.68 357.38 233.339 317.287 400.286 553.351 430.066 -5.53176e-06 -5.55112e-17
1.64 437.033 547.996 136.38 58.7785 156.301 -58.7785 40.7 176.905 275.716 352.405 238.303 317.279 395.322 548.37 435.03 -5.48196e-06 -5.55112e-17
1.641 437.02 542.785 131.184 53.5827 151.1 -53.5827 45.8958 176.901 270.52 347.198 243.498 317.27 390.126 543.158 440.225 -5.42985e-06 -5.55112e-17
1.642 437.007 537.362 125.776 48.1754 145.687 -48.1754 51.3031 176.896 265.113 341.78 248.906 317.261 384.719 537.735 445.633 -5.37562e-06 -5.55112e-17
1.643 436.994 531.749 120.179 42.5779 140.084 -42.5779 56.9006 176.892 259.516 336.172 254.503 317.252 379.121 532.121 451.23 -5.31949e-06 -5.55112e-17
1.644 436.981 525.968 114.414 36.8125 134.314 -36.8125 62.666 176.888 253.75 330.396 260.269 317.244 373.356 526.34 456.996 -5.26168e-06 -5.55112e-17
1.645 436.968 520.042 108.503 30.9017 128.398 -30.9017 68.5768 176.883 247.839 324.475 266.179 317.235 367.445 520.413 462.906 -5.20242e-06 -5.55112e-17
1.646 436.955 513.994 102.47 24.869 122.36 -24.869 74.6095 176.879 241.807 318.432 272.212 317.226 361.412 514.365 468.939 -5.14194e-06 -5.55112e-17
1.647 436.942 507.848 96.3392 18.7381 116.224 -18.7381 80.7404 176.874 235.676 312.29 278.343 317.217 355.282 508.219 475.07 -5.08048e-06 -5.55112e-17
1.648 436.928 501.629 90.1344 12.5333 110.014 -12.5333 86.9452 176.87 229.471 306.076 284.548 317.209 349.077 501.999 481.275 -5.01829e-06 -5.55112e-17
1.649 436.915 495.36 83.8802 6.27905 103.755 -6.27905 93.1994 176.866 223.217 299.811 290.802 317.2 342.823 495.73 487.529 -4.9556e-06 -5.55112e-17
1.65 436.902 493.131 77.6011 4.4627e-10 97.473 -4.45927e-10 99.476 176.861 216.938 293.527 297.076 317.191 336.543 489.443 493.801 5.55112e-17 -4.93331e-06
1.651 436.889 499.489 71.322 -6.27905 91.1915 6.27905 105.753 176.857 210.659 287.243 303.35 317.182 330.264 483.157 500.072 -1.11022e-16 -4.99689e-06
1.652 436.876 505.814 65.0678 -12.5333 84.9373 12.5333 112.002 176.853 204.404 280.989 309.595 317.174 324.01 476.903 506.312 -1.66533e-16 -5.06014e-06
1.653 436.863 512.111 58.863 -18.7381 78.7325 18.7381 118.202 176.848 198.2 274.784 315.789 317.165 317.805 470.698 512.501 3.33067e-16 -5.12311e-06
1.654 434.909 518.245 53.7027 -24.869 72.6016 24.869 124.327 175.873 194.01 268.653 321.91 315.215 314.586 464.567 518.616 0.0019412 -5.18445e-06
1.655 432.49 524.262 48.8729 -30.9017 66.5689 30.9017 130.355 174.666 190.383 262.621 327.932 312.801 312.162 458.534 524.634 0.00240588 -5.24462e-06
1.656 430.04 530.156 44.1804 -36.8125 60.6581 36.8125 136.26 173.443 186.909 256.71 333.832 310.355 309.906 452.623 530.528 3.09963e-05 -5.30356e-06
1.657 427.799 535.905 39.5291 -42.5779 54.8927 42.5779 142.02 172.325 183.372 250.945 339.587 308.119 307.483 446.858 536.278 0.00225532 -5.36105e-06
1.658 425.532 541.486 35.059 -48.1754 49.2952 48.1754 147.612 171.193 180.029 245.347 345.174 305.855 305.268 441.261 541.859 0.000750514 -5.41686e-06
1.659 423.37 546.876 30.726 -53.5827 43.8879 53.5827 153.014 170.115 176.77 239.94 350.57 303.698 303.083 435.853 547.25 0.00140558 -5.47076e-06
1.66 421.27 552.055 26.5738 -58.7785 38.6921 58.7785 158.205 169.067 173.662 234.744 355.755 301.602 301.019 430.657 552.43 0.000686007 -5.52255e-06
1.661 419.286 557.002 22.5956 -63.7424 33.7282 63.7424 163.163 168.077 170.669 229.78 360.708 299.623 299.012 425.694 557.377 0.00128875 -5.57202e-06
1.662 417.379 561.697 18.8306 -68.4547 29.0159 68.4547 167.87 167.126 167.851 225.068 365.409 297.72 297.141 420.981 562.072 0.000610022 -5.61897e-06
1.663 415.673 566.122 15.4295 -72.8969 24.5737 72.8969 172.306 166.08 165.491 220.626 369.84 296.018 295.434 416.539 566.498 0.00147591 -5.66322e-06
1.664 413.712 570.259 12.6481 -77.0513 20.4193 77.0513 176.455 164.703 164.083 216.471 373.983 294.061 294.601 412.385 570.635 0.00159421 -5.70459e-06
