t 1 2 3 jxH0100
8.828 -1e-09 -5 -5 -1e-09
8.829 -1e-09 -5 -5 -1e-09
8.83 -1e-09 -5 -5 -1e-09
8.831 -1e-09 -5 -5 -1e-09
8.832 -1e-09 -5 -5 -1e-09
8.833 -1e-09 -5 -5 -1e-09
8.834 -1e-09 -5 -5 -1e-09
8.835 -1e-09 -5 -5 -1e-09
8.836 -1e-09 -5 -5 -1e-09
8.837 -1e-09 -5 -5 -1e-09
8.838 -1e-09 -5 -5 -1e-09
8.839 -1e-09 -5 -5 -1e-09
8.84 -1e-09 -5 -5 -1e-09
8.841 -1e-09 -5 -5 -1e-09
8.842 -1e-09 -5 -5 -1e-09
8.843 -1e-09 -5 -5 -1e-09
8.844 -1e-09 -5 -5 -1e-09
8.845 -1e-09 -5 -5 -1e-09
8.846 -1e-09 -5 -5 -1e-09
8.847 -1e-09 -5 -5 -1e-09
8.848 -1e-09 -5 -5 -1e-09
8.849 -1e-09 -5 -5 -1e-09
8.85 -1e-09 -5 -5 -1e-09
8.851 -1e-09 -5 -5 -1e-09
8.852 -1e-09 -5 -5 -1e-09
8.853 -1e-09 -5 -5 -1e-09
8.854 -1e-09 -5 -5 -1e-09
8.855 -1e-09 -5 -5 -1e-09
8.856 -1e-09 -5 -5 -1e-09
8.857 -1e-09 -5 -5 -1e-09
8.858 -1e-09 -5 -5 -1e-09
8.859 -1e-09 -5 -5 -1e-09
8.86 -1e-09 -5 -5 -1e-09
8.861 -1e-09 -5 -5 -1e-09
8.862 -1e-09 -5 -5 -1e-09
8.863 -1e-09 -5 -5 -1e-09
8.864 -1e-09 -5 -5 -1e-09
8.865 -1e-09 -5 -5 -1e-09
8.866 -1e-09 -5 -5 -1e-09
8.867 -1e-09 -5 -5 -1e-09
8.868 -1e-09 -5 -5 -1e-09
8.869 -1e-09 -5 -5 -1e-09
8.87 -1e-09 -5 -5 -1e-09
8.871 -1e-09 -5 -5 -1e-09
8.872 -1e-09 -5 -5 -1e-09
8.873 -1e-09 -5 -5 -1e-09
8.874 -1e-09 -5 -5 -1e-09
8.875 -1e-09 -5 -5 -1e-09
8.876 -1e-09 -5 -5 -1e-09
8.877 -1e-09 -5 -5 -1e-09
8.878 -1e-09 -5 -5 -1e-09
8.879 -1e-09 -5 -5 -1e-09
8.88 -1e-09 -5 -5 -1e-09
8.881 -1e-09 -5 -5 -1e-09
8.882 -1e-09 -5 -5 -1e-09
8.883 -1e-09 -5 -5 -1e-09
8.884 -1e-09 -5 -5 -1e-09
8.885 -1e-09 -5 -5 -1e-09
8.886 -1e-09 -5 -5 -1e-09
8.887 -1e-09 -5 -5 -1e-09
8.888 -1e-09 -5 -5 -1e-09
8.889 -1e-09 -5 -5 -1e-09
8.89 -1e-09 -5 -5 -1e-09
8.891 -1e-09 -5 -5 -1e-09
8.892 -1e-09 -5 -5 -1e-09
8.893 -1e-09 -5 -5 -1e-09
8.894 -1e-09 -5 -5 -1e-09
8.895 -1e-09 -5 -5 -1e-09
8.896 -1e-09 -5 -5 -1e-09
8.897 -1e-09 -5 -5 -1e-09
8.898 -1e-09 -5 -5 -1e-09
8.899 -1e-09 -5 -5 -1e-09
8.9 -1e-09 -5 -5 -1e-09
8.901 -1e-09 -5 -5 -1e-09
8.902 -1e-09 -5 -5 -1e-09
8.903 -1e-09 -5 -5 -1e-09
8.904 -1e-09 -5 -5 -1e-09
8.905 -1e-09 -5 -5 -1e-09
8.906 -1e-09 -5 -5 -1e-09
8.907 -1e-09 -5 -5 -1e-09
8.908 -1e-09 -5 -5 -1e-09
8.909 -1e-09 -5 -5 -1e-09
8.91 -1e-09 -5 -5 -1e-09
8.911 -1e-09 -5 -5 -1e-09
8.912 -1e-09 -5 -5 -1e-09
8.913 -1e-09 -5 -5 -1e-09
8.914 -1e-09 -5 -5 -1e-09
8.915 -1e-09 -5 -5 -1e-09
8.916 -1e-09 -5 -5 -1e-09
8.917 -1e-09 -5 -5 -1e-09
8.918 -1e-09 -5 -5 -1e-09
8.919 -1e-09 -5 -5 -1e-09
8.92 -1e-09 -5 -5 -1e-09
8.921 -1e-09 -5 -5 -1e-09
8.922 -1e-09 -5 -5 -1e-09
8.923 -1e-09 -5 -5 -1e-09
8.924 -1e-09 -5 -5 -1e-09
8.925 -1e-09 -5 -5 -1e-09
8.926 -1e-09 -5 -5 -1e-09
8.927 -1e-09 -5 -5 -1e-09
8.928 -1e-09 -5 -5 -1e-09
8.929 -1e-09 -5 -5 -1e-09
8.93 -1e-09 -5 -5 -1e-09
8.931 -1e-09 -5 -5 -1e-09
8.932 -1e-09 -5 -5 -1e-09
8.933 -1e-09 -5 -5 -1e-09
8.934 -1e-09 -5 -5 -1e-09
8.935 -1e-09 -5 -5 -1e-09
8.936 -1e-09 -5 -5 -1e-09
8.937 -1e-09 -5 -5 -1e-09
8.938 -1e-09 -5 -5 -1e-09
8.939 -1e-09 -5 -5 -1e-09
8.94 -1e-09 -5 -5 -1e-09
8.941 -1e-09 -5 -5 -1e-09
8.942 -1e-09 -5 -5 -1e-09
8.943 -1e-09 -5 -5 -1e-09
8.944 -1e-09 -5 -5 -1e-09
8.945 -1e-09 -5 -5 -1e-09
8.946 -1e-09 -5 -5 -1e-09
8.947 -1e-09 -5 -5 -1e-09
8.948 -1e-09 -5 -5 -1e-09
8.949 -1e-09 -5 -5 -1e-09
8.95 -1e-09 -5 -5 -1e-09
8.951 -1e-09 -5 -5 -1e-09
8.952 -1e-09 -5 -5 -1e-09
8.953 -1e-09 -5 -5 -1e-09
8.954 -1e-09 -5 -5 -1e-09
8.955 -1e-09 -5 -5 -1e-09
8.956 -1e-09 -5 -5 -1e-09
8.957 -1e-09 -5 -5 -1e-09
8.958 -1e-09 -5 -5 -1e-09
8.959 -1e-09 -5 -5 -1e-09
8.96 -1e-09 -5 -5 -1e-09
8.961 -1e-09 -5 -5 -1e-09
8.962 -1e-09 -5 -5 -1e-09
8.963 -1e-09 -5 -5 -1e-09
8.964 -1e-09 -5 -5 -1e-09
8.965 -1e-09 -5 -5 -1e-09
8.966 -1e-09 -5 -5 -1e-09
8.967 -1e-09 -5 -5 -1e-09
8.968 -1e-09 -5 -5 -1e-09
8.969 -1e-09 -5 -5 -1e-09
8.97 -1e-09 -5 -5 -1e-09
8.971 -1e-09 -5 -5 -1e-09
8.972 -1e-09 -5 -5 -1e-09
8.973 -1e-09 -5 -5 -1e-09
8.974 -1e-09 -5 -5 -1e-09
8.975 -1e-09 -5 -5 -1e-09
8.976 -1e-09 -5 -5 -1e-09
8.977 -1e-09 -5 -5 -1e-09
8.978 -1e-09 -5 -5 -1e-09
8.979 -1e-09 -5 -5 -1e-09
8.98 -1e-09 -5 -5 -1e-09
8.981 -1e-09 -5 -5 -1e-09
8.982 -1e-09 -5 -5 -1e-09
8.983 -1e-09 -5 -5 -1e-09
8.984 -1e-09 -5 -5 -1e-09
8.985 -1e-09 -5 -5 -1e-09
8.986 -1e-09 -5 -5 -1e-09
8.987 -1e-09 -5 -5 -1e-09
8.988 -1e-09 -5 -5 -1e-09
8.989 -1e-09 -5 -5 -1e-09
8.99 -1e-09 -5 -5 -1e-09
8.991 -1e-09 -5 -5 -1e-09
8.992 -1e-09 -5 -5 -1e-09
8.993 -1e-09 -5 -5 -1e-09
8.994 -1e-09 -5 -5 -1e-09
8.995 -1e-09 -5 -5 -1e-09
8.996 -1e-09 -5 -5 -1e-09
8.997 -1e-09 -5 -5 -1e-09
8.998 -1e-09 -5 -5 -1e-09
8.999 -1e-09 -5 -5 -1e-09
9 -1e-09 -5 -5 -1e-09
9.001 -1e-09 -5 -5 -1e-09
9.002 -1e-09 -5 -5 -1e-09
9.003 -1e-09 -5 -5 -1e-09
9.004 -1e-09 -5 -5 -1e-09
9.005 -1e-09 -5 -5 -1e-09
9.006 -1e-09 -5 -5 -1e-09
9.007 -1e-09 -5 -5 -1e-09
9.008 -1e-09 -5 -5 -1e-09
9.009 -1e-09 -5 -5 -1e-09
9.01 -1e-09 -5 -5 -1e-09
9.011 -1e-09 -5 -5 -1e-09
9.012 -1e-09 -5 -5 -1e-09
9.013 -1e-09 -5 -5 -1e-09
9.014 -1e-09 -5 -5 -1e-09
9.015 -1e-09 -5 -5 -1e-09
9.016 -1e-09 -5 -5 -1e-09
9.017 -1e-09 -5 -5 -1e-09
9.018 -1e-09 -5 -5 -1e-09
9.019 -1e-09 -5 -5 -1e-09
9.02 -1e-09 -5 -5 -1e-09
9.021 -1e-09 -5 -5 -1e-09
9.022 -1e-09 -5 -5 -1e-09
9.023 -1e-09 -5 -5 -1e-09
9.024 -1e-09 -5 -5 -1e-09
9.025 -1e-09 -5 -5 -1e-09
9.026 -1e-09 -5 -5 -1e-09
9.027 -1e-09 -5 -5 -1e-09
9.028 -1e-09 -5 -5 -1e-09
9.029 -1e-09 -5 -5 -1e-09
9.03 -1e-09 -5 -5 -1e-09
9.031 -1e-09 -5 -5 -1e-09
9.032 -1e-09 -5 -5 -1e-09
9.033 -1e-09 -5 -5 -1e-09
9.034 -1e-09 -5 -5 -1e-09
9.035 -1e-09 -5 -5 -1e-09
9.036 -1e-09 -5 -5 -1e-09
9.037 -1e-09 -5 -5 -1e-09
9.038 -1e-09 -5 -5 -1e-09
9.039 -1e-09 -5 -5 -1e-09
9.04 -1e-09 -5 -5 -1e-09
9.041 -1e-09 -5 -5 -1e-09
9.042 -1e-09 -5 -5 -1e-09
9.043 -1e-09 -5 -5 -1e-09
9.044 -1e-09 -5 -5 -1e-09
9.045 -1e-09 -5 -5 -1e-09
9.046 -1e-09 -5 -5 -1e-09
9.047 -1e-09 -5 -5 -1e-09
9.048 -1e-09 -5 -5 -1e-09
9.049 -1e-09 -5 -5 -1e-09
9.05 -1e-09 -5 -5 -1e-09
9.051 -1e-09 -5 -5 -1e-09
9.052 -1e-09 -5 -5 -1e-09
9.053 -1e-09 -5 -5 -1e-09
9.054 -1e-09 -5 -5 -1e-09
9.055 -1e-09 -5 -5 -1e-09
9.056 -1e-09 -5 -5 -1e-09
9.057 -1e-09 -5 -5 -1e-09
9.058 -1e-09 -5 -5 -1e-09
9.059 -1e-09 -5 -5 -1e-09
9.06 -1e-09 -5 -5 -1e-09
9.061 -1e-09 -5 -5 -1e-09
9.062 -1e-09 -5 -5 -1e-09
9.063 -1e-09 -5 -5 -1e-09
9.064 -1e-09 -5 -5 -1e-09
9.065 -1e-09 -5 -5 -1e-09
9.066 -1e-09 -5 -5 -1e-09
9.067 -1e-09 -5 -5 -1e-09
9.068 -1e-09 -5 -5 -1e-09
9.069 -1e-09 -5 -5 -1e-09
9.07 -1e-09 -5 -5 -1e-09
9.071 -1e-09 -5 -5 -1e-09
9.072 -1e-09 -5 -5 -1e-09
9.073 -1e-09 -5 -5 -1e-09
9.074 -1e-09 -5 -5 -1e-09
9.075 -1e-09 -5 -5 -1e-09
9.076 -1e-09 -5 -5 -1e-09
9.077 -1e-09 -5 -5 -1e-09
9.078 -1e-09 -5 -5 -1e-09
9.079 -1e-09 -5 -5 -1e-09
9.08 -1e-09 -5 -5 -1e-09
9.081 -1e-09 -5 -5 -1e-09
9.082 -1e-09 -5 -5 -1e-09
9.083 -1e-09 -5 -5 -1e-09
9.084 -1e-09 -5 -5 -1e-09
9.085 -1e-09 -5 -5 -1e-09
9.086 -1e-09 -5 -5 -1e-09
9.087 -1e-09 -5 -5 -1e-09
9.088 -1e-09 -5 -5 -1e-09
9.089 -1e-09 -5 -5 -1e-09
9.09 -1e-09 -5 -5 -1e-09
9.091 -1e-09 -5 -5 -1e-09
9.092 -1e-09 -5 -5 -1e-09
9.093 -1e-09 -5 -5 -1e-09
9.094 -1e-09 -5 -5 -1e-09
9.095 -1e-09 -5 -5 -1e-09
9.096 -1e-09 -5 -5 -1e-09
9.097 -1e-09 -5 -5 -1e-09
9.098 -1e-09 -5 -5 -1e-09
9.099 -1e-09 -5 -5 -1e-09
9.1 -1e-09 -5 -5 -1e-09
9.101 -1e-09 -5 -5 -1e-09
9.102 -1e-09 -5 -5 -1e-09
9.103 -1e-09 -5 -5 -1e-09
9.104 -1e-09 -5 -5 -1e-09
9.105 -1e-09 -5 -5 -1e-09
9.106 -1e-09 -5 -5 -1e-09
9.107 -1e-09 -5 -5 -1e-09
9.108 -1e-09 -5 -5 -1e-09
9.109 -1e-09 -5 -5 -1e-09
9.11 -1e-09 -5 -5 -1e-09
9.111 -1e-09 -5 -5 -1e-09
9.112 -1e-09 -5 -5 -1e-09
9.113 -1e-09 -5 -5 -1e-09
9.114 -1e-09 -5 -5 -1e-09
9.115 -1e-09 -5 -5 -1e-09
9.116 -1e-09 -5 -5 -1e-09
9.117 -1e-09 -5 -5 -1e-09
9.118 -1e-09 -5 -5 -1e-09
9.119 -1e-09 -5 -5 -1e-09
9.12 -1e-09 -5 -5 -1e-09
9.121 -1e-09 -5 -5 -1e-09
9.122 -1e-09 -5 -5 -1e-09
9.123 -1e-09 -5 -5 -1e-09
9.124 -1e-09 -5 -5 -1e-09
9.125 -1e-09 -5 -5 -1e-09
9.126 -1e-09 -5 -5 -1e-09
9.127 -1e-09 -5 -5 -1e-09
9.128 -1e-09 -5 -5 -1e-09
9.129 -1e-09 -5 -5 -1e-09
9.13 -1e-09 -5 -5 -1e-09
9.131 -1e-09 -5 -5 -1e-09
9.132 -1e-09 -5 -5 -1e-09
9.133 -1e-09 -5 -5 -1e-09
9.134 -1e-09 -5 -5 -1e-09
9.135 -1e-09 -5 -5 -1e-09
9.136 -1e-09 -5 -5 -1e-09
9.137 -1e-09 -5 -5 -1e-09
9.138 -1e-09 -5 -5 -1e-09
9.139 -1e-09 -5 -5 -1e-09
9.14 -1e-09 -5 -5 -1e-09
9.141 -1e-09 -5 -5 -1e-09
9.142 -1e-09 -5 -5 -1e-09
9.143 -1e-09 -5 -5 -1e-09
9.144 -1e-09 -5 -5 -1e-09
9.145 -1e-09 -5 -5 -1e-09
9.146 -1e-09 -5 -5 -1e-09
9.147 -1e-09 -5 -5 -1e-09
9.148 -1e-09 -5 -5 -1e-09
9.149 -1e-09 -5 -5 -1e-09
9.15 -1e-09 -5 -5 -1e-09
9.151 -1e-09 -5 -5 -1e-09
9.152 -1e-09 -5 -5 -1e-09
9.153 -1e-09 -5 -5 -1e-09
9.154 -1e-09 -5 -5 -1e-09
9.155 -1e-09 -5 -5 -1e-09
9.156 -1e-09 -5 -5 -1e-09
9.157 -1e-09 -5 -5 -1e-09
9.158 -1e-09 -5 -5 -1e-09
9.159 -1e-09 -5 -5 -1e-09
9.16 -1e-09 -5 -5 -1e-09
9.161 -1e-09 -5 -5 -1e-09
9.162 -1e-09 -5 -5 -1e-09
9.163 -1e-09 -5 -5 -1e-09
9.164 -1e-09 -5 -5 -1e-09
9.165 -1e-09 -5 -5 -1e-09
9.166 -1e-09 -5 -5 -1e-09
9.167 -1e-09 -5 -5 -1e-09
9.168 -1e-09 -5 -5 -1e-09
9.169 -1e-09 -5 -5 -1e-09
9.17 -1e-09 -5 -5 -1e-09
9.171 -1e-09 -5 -5 -1e-09
9.172 -1e-09 -5 -5 -1e-09
9.173 -1e-09 -5 -5 -1e-09
9.174 -1e-09 -5 -5 -1e-09
9.175 -1e-09 -5 -5 -1e-09
9.176 -1e-09 -5 -5 -1e-09
9.177 -1e-09 -5 -5 -1e-09
9.178 -1e-09 -5 -5 -1e-09
9.179 -1e-09 -5 -5 -1e-09
9.18 -1e-09 -5 -5 -1e-09
9.181 -1e-09 -5 -5 -1e-09
9.182 -1e-09 -5 -5 -1e-09
9.183 -1e-09 -5 -5 -1e-09
9.184 -1e-09 -5 -5 -1e-09
9.185 -1e-09 -5 -5 -1e-09
9.186 -1e-09 -5 -5 -1e-09
9.187 -1e-09 -5 -5 -1e-09
9.188 -1e-09 -5 -5 -1e-09
9.189 -1e-09 -5 -5 -1e-09
9.19 -1e-09 -5 -5 -1e-09
9.191 -1e-09 -5 -5 -1e-09
9.192 -1e-09 -5 -5 -1e-09
9.193 -1e-09 -5 -5 -1e-09
9.194 -1e-09 -5 -5 -1e-09
9.195 -1e-09 -5 -5 -1e-09
9.196 -1e-09 -5 -5 -1e-09
9.197 -1e-09 -5 -5 -1e-09
9.198 -1e-09 -5 -5 -1e-09
9.199 -1e-09 -5 -5 -1e-09
9.2 -1e-09 -5 -5 -1e-09
9.201 -1e-09 -5 -5 -1e-09
9.202 -1e-09 -5 -5 -1e-09
9.203 -1e-09 -5 -5 -1e-09
9.204 -1e-09 -5 -5 -1e-09
9.205 -1e-09 -5 -5 -1e-09
9.206 -1e-09 -5 -5 -1e-09
9.207 -1e-09 -5 -5 -1e-09
9.208 -1e-09 -5 -5 -1e-09
9.209 -1e-09 -5 -5 -1e-09
9.21 -1e-09 -5 -5 -1e-09
9.211 -1e-09 -5 -5 -1e-09
9.212 -1e-09 -5 -5 -1e-09
9.213 -1e-09 -5 -5 -1e-09
9.214 -1e-09 -5 -5 -1e-09
9.215 -1e-09 -5 -5 -1e-09
9.216 -1e-09 -5 -5 -1e-09
9.217 -1e-09 -5 -5 -1e-09
9.218 -1e-09 -5 -5 -1e-09
9.219 -1e-09 -5 -5 -1e-09
9.22 -1e-09 -5 -5 -1e-09
9.221 -1e-09 -5 -5 -1e-09
9.222 -1e-09 -5 -5 -1e-09
9.223 -1e-09 -5 -5 -1e-09
9.224 -1e-09 -5 -5 -1e-09
9.225 -1e-09 -5 -5 -1e-09
9.226 -1e-09 -5 -5 -1e-09
9.227 -1e-09 -5 -5 -1e-09
9.228 -1e-09 -5 -5 -1e-09
9.229 -1e-09 -5 -5 -1e-09
9.23 -1e-09 -5 -5 -1e-09
9.231 -1e-09 -5 -5 -1e-09
9.232 -1e-09 -5 -5 -1e-09
9.233 -1e-09 -5 -5 -1e-09
9.234 -1e-09 -5 -5 -1e-09
9.235 -1e-09 -5 -5 -1e-09
9.236 -1e-09 -5 -5 -1e-09
9.237 -1e-09 -5 -5 -1e-09
9.238 -1e-09 -5 -5 -1e-09
9.239 -1e-09 -5 -5 -1e-09
9.24 -1e-09 -5 -5 -1e-09
9.241 -1e-09 -5 -5 -1e-09
9.242 -1e-09 -5 -5 -1e-09
9.243 -1e-09 -5 -5 -1e-09
9.244 -1e-09 -5 -5 -1e-09
9.245 -1e-09 -5 -5 -1e-09
9.246 -1e-09 -5 -5 -1e-09
9.247 -1e-09 -5 -5 -1e-09
9.248 -1e-09 -5 -5 -1e-09
9.249 -1e-09 -5 -5 -1e-09
9.25 -1e-09 -5 -5 -1e-09
9.251 -1e-09 -5 -5 -1e-09
9.252 -1e-09 -5 -5 -1e-09
9.253 -1e-09 -5 -5 -1e-09
9.254 -1e-09 -5 -5 -1e-09
9.255 -1e-09 -5 -5 -1e-09
9.256 -1e-09 -5 -5 -1e-09
9.257 -1e-09 -5 -5 -1e-09
9.258 -1e-09 -5 -5 -1e-09
9.259 -1e-09 -5 -5 -1e-09
9.26 -1e-09 -5 -5 -1e-09
9.261 -1e-09 -5 -5 -1e-09
9.262 -1e-09 -5 -5 -1e-09
9.263 -1e-09 -5 -5 -1e-09
9.264 -1e-09 -5 -5 -1e-09
9.265 -1e-09 -5 -5 -1e-09
9.266 -1e-09 -5 -5 -1e-09
9.267 -1e-09 -5 -5 -1e-09
9.268 -1e-09 -5 -5 -1e-09
9.269 -1e-09 -5 -5 -1e-09
9.27 -1e-09 -5 -5 -1e-09
9.271 -1e-09 -5 -5 -1e-09
9.272 -1e-09 -5 -5 -1e-09
9.273 -1e-09 -5 -5 -1e-09
9.274 -1e-09 -5 -5 -1e-09
9.275 -1e-09 -5 -5 -1e-09
9.276 -1e-09 -5 -5 -1e-09
9.277 -1e-09 -5 -5 -1e-09
9.278 -1e-09 -5 -5 -1e-09
9.279 -1e-09 -5 -5 -1e-09
9.28 -1e-09 -5 -5 -1e-09
9.281 -1e-09 -5 -5 -1e-09
9.282 -1e-09 -5 -5 -1e-09
9.283 -1e-09 -5 -5 -1e-09
9.284 -1e-09 -5 -5 -1e-09
9.285 -1e-09 -5 -5 -1e-09
9.286 -1e-09 -5 -5 -1e-09
9.287 -1e-09 -5 -5 -1e-09
9.288 -1e-09 -5 -5 -1e-09
9.289 -1e-09 -5 -5 -1e-09
9.29 -1e-09 -5 -5 -1e-09
9.291 -1e-09 -5 -5 -1e-09
9.292 -1e-09 -5 -5 -1e-09
9.293 -1e-09 -5 -5 -1e-09
9.294 -1e-09 -5 -5 -1e-09
9.295 -1e-09 -5 -5 -1e-09
9.296 -1e-09 -5 -5 -1e-09
9.297 -1e-09 -5 -5 -1e-09
9.298 -1e-09 -5 -5 -1e-09
9.299 -1e-09 -5 -5 -1e-09
9.3 -1e-09 -5 -5 -1e-09
9.301 -1e-09 -5 -5 -1e-09
9.302 -1e-09 -5 -5 -1e-09
9.303 -1e-09 -5 -5 -1e-09
9.304 -1e-09 -5 -5 -1e-09
9.305 -1e-09 -5 -5 -1e-09
9.306 -1e-09 -5 -5 -1e-09
9.307 -1e-09 -5 -5 -1e-09
9.308 -1e-09 -5 -5 -1e-09
9.309 -1e-09 -5 -5 -1e-09
9.31 -1e-09 -5 -5 -1e-09
9.311 -1e-09 -5 -5 -1e-09
9.312 -1e-09 -5 -5 -1e-09
9.313 -1e-09 -5 -5 -1e-09
9.314 -1e-09 -5 -5 -1e-09
9.315 -1e-09 -5 -5 -1e-09
9.316 -1e-09 -5 -5 -1e-09
9.317 -1e-09 -5 -5 -1e-09
9.318 -1e-09 -5 -5 -1e-09
9.319 -1e-09 -5 -5 -1e-09
9.32 -1e-09 -5 -5 -1e-09
9.321 -1e-09 -5 -5 -1e-09
9.322 -1e-09 -5 -5 -1e-09
9.323 -1e-09 -5 -5 -1e-09
9.324 -1e-09 -5 -5 -1e-09
9.325 -1e-09 -5 -5 -1e-09
9.326 -1e-09 -5 -5 -1e-09
9.327 -1e-09 -5 -5 -1e-09
9.328 -1e-09 -5 -5 -1e-09
9.329 -1e-09 -5 -5 -1e-09
9.33 -1e-09 -5 -5 -1e-09
9.331 -1e-09 -5 -5 -1e-09
9.332 -1e-09 -5 -5 -1e-09
9.333 -1e-09 -5 -5 -1e-09
9.334 -1e-09 -5 -5 -1e-09
9.335 -1e-09 -5 -5 -1e-09
9.336 -1e-09 -5 -5 -1e-09
9.337 -1e-09 -5 -5 -1e-09
9.338 -1e-09 -5 -5 -1e-09
9.339 -1e-09 -5 -5 -1e-09
9.34 -1e-09 -5 -5 -1e-09
9.341 -1e-09 -5 -5 -1e-09
9.342 -1e-09 -5 -5 -1e-09
9.343 -1e-09 -5 -5 -1e-09
9.344 -1e-09 -5 -5 -1e-09
9.345 -1e-09 -5 -5 -1e-09
9.346 -1e-09 -5 -5 -1e-09
9.347 -1e-09 -5 -5 -1e-09
9.348 -1e-09 -5 -5 -1e-09
9.349 -1e-09 -5 -5 -1e-09
9.35 -1e-09 -5 -5 -1e-09
9.351 -1e-09 -5 -5 -1e-09
9.352 -1e-09 -5 -5 -1e-09
9.353 -1e-09 -5 -5 -1e-09
9.354 -1e-09 -5 -5 -1e-09
9.355 -1e-09 -5 -5 -1e-09
9.356 -1e-09 -5 -5 -1e-09
9.357 -1e-09 -5 -5 -1e-09
9.358 -1e-09 -5 -5 -1e-09
9.359 -1e-09 -5 -5 -1e-09
9.36 -1e-09 -5 -5 -1e-09
9.361 -1e-09 -5 -5 -1e-09
9.362 -1e-09 -5 -5 -1e-09
9.363 -1e-09 -5 -5 -1e-09
9.364 -1e-09 -5 -5 -1e-09
9.365 -1e-09 -5 -5 -1e-09
9.366 -1e-09 -5 -5 -1e-09
9.367 -1e-09 -5 -5 -1e-09
9.368 -1e-09 -5 -5 -1e-09
9.369 -1e-09 -5 -5 -1e-09
9.37 -1e-09 -5 -5 -1e-09
9.371 -1e-09 -5 -5 -1e-09
9.372 -1e-09 -5 -5 -1e-09
9.373 -1e-09 -5 -5 -1e-09
9.374 -1e-09 -5 -5 -1e-09
9.375 -1e-09 -5 -5 -1e-09
9.376 -1e-09 -5 -5 -1e-09
9.377 -1e-09 -5 -5 -1e-09
9.378 -1e-09 -5 -5 -1e-09
9.379 -1e-09 -5 -5 -1e-09
9.38 -1e-09 -5 -5 -1e-09
9.381 -1e-09 -5 -5 -1e-09
9.382 -1e-09 -5 -5 -1e-09
9.383 -1e-09 -5 -5 -1e-09
9.384 -1e-09 -5 -5 -1e-09
9.385 -1e-09 -5 -5 -1e-09
9.386 -1e-09 -5 -5 -1e-09
9.387 -1e-09 -5 -5 -1e-09
9.388 -1e-09 -5 -5 -1e-09
9.389 -1e-09 -5 -5 -1e-09
9.39 -1e-09 -5 -5 -1e-09
9.391 -1e-09 -5 -5 -1e-09
9.392 -1e-09 -5 -5 -1e-09
9.393 -1e-09 -5 -5 -1e-09
9.394 -1e-09 -5 -5 -1e-09
9.395 -1e-09 -5 -5 -1e-09
9.396 -1e-09 -5 -5 -1e-09
9.397 -1e-09 -5 -5 -1e-09
9.398 -1e-09 -5 -5 -1e-09
9.399 -1e-09 -5 -5 -1e-09
9.4 -1e-09 -5 -5 -1e-09
9.401 -1e-09 -5 -5 -1e-09
9.402 -1e-09 -5 -5 -1e-09
9.403 -1e-09 -5 -5 -1e-09
9.404 -1e-09 -5 -5 -1e-09
9.405 -1e-09 -5 -5 -1e-09
9.406 -1e-09 -5 -5 -1e-09
9.407 -1e-09 -5 -5 -1e-09
9.408 -1e-09 -5 -5 -1e-09
9.409 -1e-09 -5 -5 -1e-09
9.41 -1e-09 -5 -5 -1e-09
9.411 -1e-09 -5 -5 -1e-09
9.412 -1e-09 -5 -5 -1e-09
9.413 -1e-09 -5 -5 -1e-09
9.414 -1e-09 -5 -5 -1e-09
9.415 -1e-09 -5 -5 -1e-09
9.416 -1e-09 -5 -5 -1e-09
9.417 -1e-09 -5 -5 -1e-09
9.418 -1e-09 -5 -5 -1e-09
9.419 -1e-09 -5 -5 -1e-09
9.42 -1e-09 -5 -5 -1e-09
9.421 -1e-09 -5 -5 -1e-09
9.422 -1e-09 -5 -5 -1e-09
9.423 -1e-09 -5 -5 -1e-09
9.424 -1e-09 -5 -5 -1e-09
9.425 -1e-09 -5 -5 -1e-09
9.426 -1e-09 -5 -5 -1e-09
9.427 -1e-09 -5 -5 -1e-09
9.428 -1e-09 -5 -5 -1e-09
9.429 -1e-09 -5 -5 -1e-09
9.43 -1e-09 -5 -5 -1e-09
9.431 -1e-09 -5 -5 -1e-09
9.432 -1e-09 -5 -5 -1e-09
9.433 -1e-09 -5 -5 -1e-09
9.434 -1e-09 -5 -5 -1e-09
9.435 -1e-09 -5 -5 -1e-09
9.436 -1e-09 -5 -5 -1e-09
9.437 -1e-09 -5 -5 -1e-09
9.438 -1e-09 -5 -5 -1e-09
9.439 -1e-09 -5 -5 -1e-09
9.44 -1e-09 -5 -5 -1e-09
9.441 -1e-09 -5 -5 -1e-09
9.442 -1e-09 -5 -5 -1e-09
9.443 -1e-09 -5 -5 -1e-09
9.444 -1e-09 -5 -5 -1e-09
9.445 -1e-09 -5 -5 -1e-09
9.446 -1e-09 -5 -5 -1e-09
9.447 -1e-09 -5 -5 -1e-09
9.448 -1e-09 -5 -5 -1e-09
9.449 -1e-09 -5 -5 -1e-09
9.45 -1e-09 -5 -5 -1e-09
9.451 -1e-09 -5 -5 -1e-09
9.452 -1e-09 -5 -5 -1e-09
9.453 -1e-09 -5 -5 -1e-09
9.454 -1e-09 -5 -5 -1e-09
9.455 -1e-09 -5 -5 -1e-09
9.456 -1e-09 -5 -5 -1e-09
9.457 -1e-09 -5 -5 -1e-09
9.458 -1e-09 -5 -5 -1e-09
9.459 -1e-09 -5 -5 -1e-09
9.46 -1e-09 -5 -5 -1e-09
9.461 -1e-09 -5 -5 -1e-09
9.462 -1e-09 -5 -5 -1e-09
