t 1 2 3 4 5 jL0100 jL0201 jL0302 jL0403 jV0500
38.12 0.672013 0.261964 0.0703878 0.00858901 1 6.45072 -5.29225 -0.609417 -0.0540976 -11.743
38.16 0.603316 0.318276 0.0829333 0.011047 1 6.94645 -5.56191 -0.718248 -0.068803 -12.5084
38.2 0.530719 0.375773 0.0976439 0.014141 1 7.38725 -5.7326 -0.849142 -0.0858958 -13.1198
38.24 0.45511 0.433014 0.114916 0.0179738 1 7.77044 -5.80128 -1.00113 -0.105745 -13.5717
38.28 0.377402 0.488545 0.135106 0.0226642 1 8.09404 -5.76673 -1.17232 -0.128777 -13.8608
38.32 0.29852 0.540941 0.158515 0.0283491 1 8.35677 -5.62957 -1.35991 -0.155464 -13.9863
38.36 0.219384 0.58883 0.185364 0.0351844 1 8.55808 -5.3922 -1.56025 -0.186302 -13.9503
38.4 0.140898 0.630928 0.215782 0.0433462 1 8.69813 -5.05877 -1.76893 -0.22179 -13.7569
38.44 0.063934 0.666063 0.249788 0.05303 1 8.77774 -4.63508 -1.98088 -0.262401 -13.4128
38.48 -0.0106783 0.693208 0.28728 0.0644491 1 8.79844 -4.12842 -2.19047 -0.308556 -12.9269
38.52 -0.0821662 0.711495 0.328027 0.077832 1 8.76236 -3.54745 -2.39171 -0.360588 -12.3098
38.56 -0.149822 0.72024 0.371666 0.0934181 1 8.67218 -2.90203 -2.57832 -0.418717 -11.5742
38.6 -0.213015 0.718955 0.417698 0.111453 1 8.53115 -2.20294 -2.74397 -0.483011 -10.7341
38.64 -0.271195 0.707359 0.465495 0.13218 1 8.34293 -1.46177 -2.88243 -0.553363 -9.8047
38.68 -0.323903 0.685384 0.514305 0.155837 1 8.11162 -0.690597 -2.98769 -0.629459 -8.80221
38.72 -0.370772 0.653171 0.563265 0.182641 1 7.84159 0.0981802 -3.05423 -0.710759 -7.74341
38.76 -0.411531 0.611075 0.611416 0.212786 1 7.53751 0.892124 -3.07706 -0.796477 -6.64539
38.8 -0.446006 0.559648 0.657723 0.246427 1 7.20419 1.67897 -3.05197 -0.885569 -5.52521
38.84 -0.474121 0.499631 0.701097 0.283673 1 6.84653 2.44687 -2.97561 -0.976729 -4.39966
38.88 -0.495889 0.431934 0.740419 0.324575 1 6.46949 3.18457 -2.84561 -1.06839 -3.28491
38.92 -0.511415 0.357617 0.774566 0.369117 1 6.07794 3.88165 -2.66068 -1.15873 -2.1963
38.96 -0.520889 0.277867 0.802441 0.417206 1 5.67669 4.52866 -2.42067 -1.24571 -1.14803
39 -0.524574 0.19397 0.823002 0.468661 1 5.27031 5.11728 -2.12659 -1.32706 -0.153032
39.04 -0.522806 0.107285 0.835288 0.52321 1 4.86319 5.64047 -1.78066 -1.40036 0.77728
39.08 -0.515978 0.0192105 0.838448 0.580479 1 4.45942 6.09254 -1.38623 -1.46307 1.63312
39.12 -0.504535 -0.0688392 0.831767 0.639991 1 4.06274 6.46918 -0.947809 -1.51254 2.40644
39.16 -0.488962 -0.155469 0.81469 0.701164 1 3.67657 6.76759 -0.470913 -1.54613 3.09102
39.2 -0.469775 -0.239328 0.786841 0.763311 1 3.3039 6.98636 0.0379919 -1.5612 3.68246
39.24 -0.447508 -0.319141 0.74804 0.82564 1 2.94735 7.12556 0.57163 -1.55525 4.17821
39.28 -0.422706 -0.393729 0.698318 0.887264 1 2.6091 7.1866 1.12206 -1.52593 4.5775
39.32 -0.395912 -0.462037 0.637922 0.947205 1 2.2909 7.17219 1.68085 -1.47113 4.88129
39.36 -0.367661 -0.523147 0.567318 1.00441 1 1.9941 7.08622 2.23923 -1.38903 5.09212
39.4 -0.338466 -0.576301 0.48719 1.05775 1 1.71962 6.93363 2.78832 -1.27819 5.21401
39.44 -0.308819 -0.620908 0.398435 1.10607 1 1.46802 6.72029 3.31928 -1.13758 5.25227
39.48 -0.279173 -0.656553 0.302143 1.14815 1 1.23947 6.45282 3.82352 -0.966684 5.21335
39.52 -0.249945 -0.683004 0.199587 1.1828 1 1.0338 6.13841 4.2929 -0.76547 5.10461
39.56 -0.221508 -0.700207 0.0921983 1.2088 1 0.850547 5.78471 4.71989 -0.534491 4.93416
39.6 -0.194188 -0.708285 -0.0184632 1.22498 1 0.688965 5.39956 5.09774 -0.274886 4.71059
39.64 -0.168259 -0.707529 -0.130735 1.23025 1 0.548081 4.99091 5.42063 0.0116008 4.44283
39.68 -0.143946 -0.698385 -0.242887 1.22356 1 0.426727 4.56661 5.68378 0.322619 4.13989
39.72 -0.121425 -0.681441 -0.353159 1.20401 1 0.323576 4.13427 5.88359 0.655217 3.81069
39.76 -0.100818 -0.657408 -0.459792 1.17079 1 0.23719 3.70109 6.01765 1.00587 3.4639
39.8 -0.0822027 -0.627098 -0.561072 1.12326 1 0.166049 3.27378 6.08486 1.37051 3.10773
39.84 -0.0656101 -0.591407 -0.655365 1.06096 1 0.108594 2.85841 6.08538 1.74458 2.74981
39.88 -0.0510304 -0.551287 -0.741153 0.983603 1 0.0632558 2.46036 6.02068 2.1231 2.3971
39.92 -0.0384169 -0.507725 -0.817069 0.891126 1 0.0284875 2.08422 5.89342 2.50072 2.05573
39.96 -0.0276902 -0.46172 -0.881925 0.783675 1 0.00279156 1.73378 5.70744 2.87184 1.73099
40 -0.018744 -0.414258 -0.934747 0.661625 1 -0.0152575 1.41196 5.46764 3.23066 1.42722
